Column1;First name;Last name;Published
1136;Gaby;Barrios;True
1137;Juniper;Fitzgerald;False
1138;Dorsa;Amir;False
1140;Erika;Pinheiro;True
1141;Sydney;Jensen;True
1142;Cady;Coleman;True
1143;Adar;Cohen;False
1144;Laraq;Maiklem;False
1145;Craig;Costello;True
1146;Peter;Beck;True
1147;C????line;Val????ry;False
1149;Rabiaa;El Garani;True
1150;Kaitlyn;Sadtler;False
1151;Amma Y.;Ghartey-Tagoe Kootin;True
1152;Ma;Yansong;True
1153;Eli;Pariser;True
1154;Martha;Redbone;False
1155;Maria;Popova;False
1156;;Morley;False
1157;Paul A.;Kramer;True
1158;Laura;Rovner;True
1160;Tashka and Laura;Yawanaw????;True
1161;David;Carroll;False
1162;Bhakti;Sharma;True
1163;Bill;Keegan;False
1164;Bob;Langert;True
1165;Sara-Jane;Dunn;True
1166;Lori;Gottlieb;True
1167;Chip;Berlet;False
1168;Daniel;Streicker;True
1169;Michael;Tubbs;True
1170;Jacob;Soboroff;False
1171;Toby;Kiers;True
1172;Hans;Block;True
1173;Leila;Pirhaji;True
1174;Matthew;Borths;False
1175;Michael;Graziano;False
1176;Chris;Fisher;False
1177;Alisa;Kazarina;False
1178;Alyssa;Loorya;False
1179;Ella;Al-Shamahi;False
1181;Andrew;Nemr;False
1182;Hiromi;Ozaki;False
1183;Alexis;Gambis;False
1184;Beau;Lotto;True
1185;Abigail;Spanberger;False
1187;Adrienne;Mayor;False
1188;Ashwin;Naidu;True
1189;Jon M.;Chu;True
1190;Abhishek;Gopalka;True
1192;Janelle;Shane;True
1193;Becca;McCharen-Tran;True
1194;Elijah;Cummings;False
1195;Gabrielle;Vail;False
1196;James;Logan;True
1197;Joy;Wolfram;True
1198;Bjarke;Ingels;True
1199;Ayana Elizabeth;Johnson;True
1200;Taneka;Jones;False
1201;Alasdair;Harris;True
1202;Tina;Arrowood;True
1203;Esther;Meduna;False
1205;Sarah;Kessans;False
1206;Luis H.;Zayas;True
1207;Marcus;Bullock;True
1208;Julie;Cordua;True
1210;David;Deutsch;True
1211;;First Aid Kit;True
1212;;The Bloom Twins;False
1213;Adena;Friedman;True
1214;Judith;Jamison;True
1216;Shannon;Lee;True
1217;Laura;Boykin;True
1220;Andrew;Forrest;True
1221;Gangadhar;Patil;True
1222;Herman;Narula;True
1223;Marlene;Daut;False
1224;Tara;Djokic;True
1226;Paul;Rucker;True
1227;Efosa;Ojomo;True
1228;David;Peterson;True
1229;Aracelis;Girmay;False
1230;Camilla;Arndal Andersen;True
1231;Mitchell;Katz;True
1232;;Densho;False
1233;Moreangels;Mbizah;True
1234;Mohammad;Modarres;True
1236;Sarah;Sze;True
1237;Antonio;Garcia Vicente;False
1238;Muthoni;Drummer Queen;True
1239;Sam;Van Aken;True
1240;Amber;Stuver;False
1241;Will;Hurd;True
1242;Yaniv;Erlich;True
1243;Laura;Wright;False
1245;Hanna-Ilona;Harmavaara;False
1246;Tim;Flannery;True
1247;Safeena;Husain;True
1248;Sonaar;Luthra;True
1249;Richard;Bona;True
1250;Cindy;Gallop;True
1251;Christer;Mj????set;True
1252;Johann;Hari;True
1253;Federica;Bianco;True
1255;Patrick;Chappatte;True
1256;Kristie;Ebi;True
1258;Emmett;Shear;True
1259;Nick;Hanauer;True
1260;Raj;Jayadev;True
1262;David;Wenham;False
1263;Jacqueline;Woodson;True
1264;Danielle;Citron;True
1265;Sandeep;Jauhar;True
1267;Carl;June;True
1268;Clint;Smith;True
1270;Lorin;Matthews;False
1271;Luisa;Neubauer;True
1272;Howard;Taylor;True
1273;Andrew;Marantz;True
1274;Anthony;Veneziale;True
1275;Emily;Rothman;True
1277;Jochen;Wegner;True
1278;Haaziq;Kazi;False
1279;Yeonmi;Park;True
1280;Lee;Thomas;True
1281;Anne;Broadbridge;False
1282;;Dessa;True
1283;Kelly;Wanser;True
1285;Britt;Wray;True
1287;Kishore;Mahbubani;True
1289;Pico;Iyer;True
1290;Bina;Venkataraman;True
1292;Eddie;Jaku;False
1293;Jon;Lowenstein;True
1295;Joseph;Gordon-Levitt;True
1296;Anita;Collins;False
1297;Sergio;Feferovich;False
1298;James;Keblas;False
1299;Indre;Viskontas;False
1300;Sara Valencia;Botto;True
1302;Chiara;Decaroli;False
1303;Ben;Longdon;False
1304;Shrabani;Basu;False
1305;Judy;Cebra-Thomas;False
1307;Marc Bamuthi;Joseph;True
1308;Margaret;Heffernan;True
1309;Victor;Vescovo;True
1310;Nanfu;Wang;True
1312;Melissa;Marquez;False
1313;Ethan;Mann;False
1314;Paul;Cater Deaton;False
1315;Ocean;Ramsey;False
1316;Ivonne;Roman;True
1318;George;Monbiot;True
1320;Tshering;Tobgay;True
1321;Albert-L????szl????;Barab????si;True
1323;Hajer;Sharief;True
1325;Rahul;Mehrotra;True
1326;Brian;Janosch;False
1327;Taika;Waititi;False
1328;Douglas;Thomas;True
1329;Ramon;Glazov;False
1330;Elizabeth;Howell;True
1331;Claudia;Miner;True
1332;Melanie;Nezer;True
1334;Derren;Brown;True
1336;Ella;Al-Shamahi;True
1337;Sharmeen;Obaid-Chinoy;True
1338;Amy;Padnani;True
1339;Jamie;Paik;True
1341;Rick;Doblin;True
1342;Emma;Lazarus;False
1343;Barbara J.;King;True
1344;Jasmine;Cho;False
1345;Natalie;Fratto;True
1346;Julius Maada;Bio;True
1348;Camille;Defrenne;False
1349;Megan;Parker;False
1350;Gregory;Berns;False
1351;Barbara;Sherman;False
1352;Julia;Espinosa;False
1353;Glenn;Cantave;True
1354;Matthew;Shifrin;False
1356;Harrison Scott;Key;False
1357;Melvin;Sanicas;False
1358;Jonny;Sun;True
1359;Heidi;Grant;True
1361;;Climbing PoeTree;False
1362;Ethan;Lindenberger;True
1363;Janelle;Peters;False
1364;Lindsay;Amer;True
1365;Drew;Silverstein;False
1366;Brandon;Clifford;True
1367;Sarah;Kay;True
1368;Augusto;Carballido;False
1369;Lynn;Rothschild;True
1370;Suleika;Jaouad;True
1371;Graham;Baird;False
1372;Rob;Reid;True
1375;David;Baker;True
1376;Steve;Simpson;False
1378;Emeli;Sand????;True
1379;Daniel;Lismore;True
1380;Lucy;Clayton;False
1381;Truls;Nord;False
1382;Stefen;Chow;False
1383;Robert;Frost;False
1385;;Resistance Revival Chorus;False
1386;Marie;Howe;False
1387;M????nica;Ram????rez;False
1388;Ryan;Martin;True
1391;Philip;Chan;False
1392;Karen;Lloyd;True
1393;"Cristin;""Keefe Aptowicz""""	 "";";;
1394;Juna;Kollmeier;True
1395;Maria;Damanaki;True
1396;Jeff;Leek;False
1397;Michelle;Kuo;True
1398;William;Shakespeare;False
1399;David;Brooks;True
1400;Sajan;Saini;False
1401;Kate;Bowler;True
1402;Brendan;Constatine;False
1403;Miguel;Alcubierre;False
1404;Holley;Moyes;False
1405;Dragana;Rogulja;False
1406;Diane;Knutson;False
1408;William Butler;Yeats;False
1409;Roger;Hanlon;True
1410;Reniqua;Allen;True
1411;Andrea;Gibson;False
1413;Erika;Hamden;True
1414;Baratunde;Thurston;True
1415;Maeve;Higgins;False
1416;Galit;Ariel;True
1417;Beth;Mortimer;False
1418;Nivruti;Rai;False
1419;Chitra;Aiyar;False
1420;Stephen;Doyle;False
1421;Neha;Madhira;False
1422;Simona;Abdallah;True
1423;;Flor de Toloache;True
1424;Ayanna;Howard;True
1425;William;Barber;False
1426;Ane;Brun;False
1427;Claire;Simeone;False
1428;Morgan;Vague;True
1429;Safia;Elhillo;False
1430;Kate E.;Brandt;True
1432;Jarrell;Daniels;True
1433;Scott;Nguyen;False
1434;America;Ferrera;True
1435;Austin;Eubanks;False
1436;Liz;Powers;False
1437;Janne;Willems;False
1438;Wendell;Pierce;False
1439;Winnie;Harlow;False
1440;Jess;Thom;False
1441;Hamdi;Ulukaya;True
1442;Bruce;Friedrich;True
1445;Joshua;Pate;False
1446;Brittany;Packnett;True
1447;Katie;Hood;True
1449;Arnav;Kapur;True
1450;Suchitra;Krishnan-Sarin;True
1452;Carson;Bruns;True
1454;Doug;Roble;True
1456;Michael;Arntfield;False
1458;Sabine;Doebel;True
1459;Wajahat;Ali;True
1462;Eric;Liu;True
1463;Dr Kirsti;Abbott;False
1465;Amber;Yates;False
1466;Ivan;Poupyrev;True
1467;Denice;Frohman;False
1468;Guy;Harvey;False
1469;Es;Devlin;True
1470;Joanne;Chory;True
1472;Michele;Wucker;True
1474;Hannah;Gadsby;True
1475;Oliver;Elfenbaum;False
1476;Elizabeth;Dunn;True
1478;Kim;Gorgens;True
1479;Silvia;Moreno-Garc????a;False
1482;Michelle;Brown;False
1483;Tomas;Chor;False
1484;Leah;Georges;True
1485;David R.;Liu;True
1486;Romain;Lacombe;True
1487;Danielle N.;Lee;True
1488;Sheperd;Doeleman;True
1489;Jack;Dorsey;True
1490;Sarvesh;Subramanian;False
1492;Carole;Cadwalladr;True
1493;Christoph;Keplinger;True
1494;Chika;Okoro;False
1495;Harald;Eia;False
1496;Maria;Golubeva;False
1497;Kakenya;Ntaiya;True
1498;Rana;Abdelhamid;True
1500;Kashfia;Rahman;True
1501;Keith;Kirkland;True
1502;Levon;Biss;False
1503;Nora;McInerny;True
1505;Eve;Pearlman;True
1506;Yuko;Morita;False
1507;Christopher;Robichaud;False
1508;Rosalind;Picard;True
1509;M;Jackson;False
1510;Muhammed;Idris;True
1511;Helen;Marriage;True
1512;Kimberly;Noble;True
1513;Tim;Seibles;False
1514;Alexander;MacDonald;True
1515;Chuck;Murry;True
1516;Nora;Brown;True
1518;Samy;Nour Younes;True
1520;"Fatima;""a Alatraktchi""""	 "";";;
1521;David;Howe;False
1522;V????ctor;Demar????a Pesce;False
1523;Virginia;Wotring;False
1524;Moriba;Jah;False
1525;Frans;von der Dunk;False
1526;Rebecca;Brachman;True
1527;Pazit;Cahlon;False
1528;Esha;Alwani;True
1529;Marjan;van Aubel;True
1531;Olympia;Della Flora;True
1532;Noah;Wilson-Rich;True
1533;Pedro;Brugarolas;False
1534;Amanda;Williams;True
1536;Phil;Plait;True
1537;Kriti;Sharma;True
1538;;Crush Club;True
1539;Valentin;Hammoudi;False
1540;Thomas;Curran;True
1541;Olivia;Remes;False
1542;Sarah T.;Stewart;True
1543;Lillian;Faderman;False
1544;Jenna;Weiner;False
1545;Tom;Thum;True
1546;Nikki;Sanchez;False
1547;Nick;Pizzo;False
1549;Yvonne;van Amerongen;True
1550;Eugenia;Cheng;True
1552;Raphael;Rose;False
1554;T. Morgan;Dixon;True
1555;Dina;Zielinski;True
1556;Damion;Searls;False
1557;C????sar;Hidalgo;True
1559;Michelle;Mehrtens;False
1560;Majd;Mashharawi;True
1561;Fernando;Salem;False
1562;Caro;Verbeek;False
1563;Dr. Turi;King;False
1565;Juliet;Brophy;True
1566;Jordana;Moore Sageese;False
1567;Farida;Nabourema;True
1568;Pat;Crowley;False
1569;Karl;Skjonnemand;True
1571;Lindy Lou;Isonhood;True
1572;Ayana;Jamieson;False
1573;Peggy;Weil;False
1574;Ronald;Rael;True
1575;Dolores;Huerta;True
1576;Christina;Greer;False
1577;Ashweetha;Shetty;True
1579;David;Lunney;False
1580;Liz;Kleinrock;True
1582;Jeanne;Pinder;True
1583;Venus;Keus;False
1584;Roy;Bahat;True
1585;Angela;Oguntala;False
1586;Andrew;Peek;False
1587;Graham;Worthy;False
1588;Yannick;Roudaut;False
1589;Michael;Benton;False
1590;Lindiwe;Mazibuko;False
1592;Anne;Gaskett;False
1593;Aja;Monet;True
1594;Glenn;Cantave;False
1595;Steven;Petrow;True
1598;P.J.;Parmar;True
1599;Mathias;Basner;True
1601;Schuyler;Bailar;False
1602;Shad;Begum;True
1603;Anirudh;Sharma;True
1606;Danielle R.;Moss;True
1608;Sarah;Barmak;True
1610;Juliana;Delgado;False
1611;Laura;Bates;False
1612;Matt;Beane;True
1614;Thea;Holcomb;False
1615;Sophia;Wallace;False
1616;Terri;Conley;False
1617;David;Puts;False
1618;Pere;Estupiny????;False
1619;Ruby;Sales;True
1620;Jennifer;Verduin;False
1621;Leland;Melvin;True
1622;Emily;Quinn;True
1623;Kasha;Patel;False
1624;Marian;Wright Edelman;True
1625;Melinda;Babits;False
1626;Sean;Davis;True
1627;Greta;Thunberg;True
1629;Soraya;Chemaly;True
1630;Nicaila;Matthews Okome;True
1631;Tim;Harford;True
1632;Mai;Lan;True
1633;Andrea;Henle;False
1634;D????bora;Mesa Molina;True
1635;Jonathan;Wilker;True
1636;Mike;Robbins;False
1637;Tiana;Epps-Johnson;True
1639;Kotchakorn;Voraakhom;True
1640;Amy;Azano;False
1641;Nathalia;Holt;False
1642;Priyanka;Jain;True
1643;Cecile;Richards;True
1644;;LADAMA;True
1645;Casey;Gerald;True
1646;Akash;Manoj;True
1648;Katharine;Wilkinson;True
1650;Monique W.;Morris;True
1651;Scott;Williams;True
1652;Renzo;Vitale;True
1653;Kathy;Vinokurov;False
1654;Daniel;Sherling;False
1655;Doreen;Koenning;False
1656;Sarah;Klein;False
1657;Lars;J????nsson;False
1658;Vikas;Jaitely;False
1659;Boris;Hesser;False
1660;;Deutsche Philharmonie Merck;False
1661;Gunjan;Bhardwaj;False
1662;George;Blair-West;True
1663;Helen;Farrell;False
1664;Tony;Luciani;True
1665;Matt;Mullenweg;True
1666;Maryn;McKenna;False
1667;Shohini;Ghose;True
1669;Karissa;Sanbonmatsu;True
1670;Danae;Wolfe;False
1672;Chiki;Sarkar;True
1673;Brooke;Buddemeier;False
1674;Martin;Danoesastro;True
1675;Scott;Mellor;False
1676;Paula Stone;Williams;True
1678;Ronald;Murray;False
1679;L????dia;Machov????;True
1680;Eva-Maria;Geigl;False
1681;Elizabeth;Lyle;True
1682;Jan;Rader;True
1683;Ariana;Curtis;True
1685;Dana;Kanze;True
1686;Rebecca;Love;False
1688;Darrick;Hamilton;True
1689;Eldridge;Adams;False
1691;Neylan;McBaine;False
1692;Eldra;Jackson III;True
1693;Julie;Chang;False
1694;Fiona;Radford;False
1695;Li Wei;Tan;True
1696;Michael C.;Bush;True
1697;Katharine;Hayhoe;True
1698;Paul;Kindstedt;False
1700;Douglas;Rushkoff;True
1701;Carla;Harris;True
1702;Nadjia;Yousif;True
1703;Pete;Buttigieg;False
1704;Darren;Croft;False
1705;J. Marshall;Shepherd;True
1706;Elizabeth;Leane;False
1707;Alan;Crickmore;True
1708;Christian;Bailey;False
1709;Amy Nicole;Baker;True
1710;Renata;di Tullio;False
1711;Ai-jen;Poo;True
1712;Balsher;Singh Sidhu;False
1713;Amy;Herman;True
1714;Jordan;Wirfs-Brock;False
1715;Dana;Cowin;False
1716;Joe;von Fischer;False
1717;John;Sabraw;False
1718;Erez;Yoeli;True
1720;Stacey;Abrams;True
1723;Dan;Clay;True
1724;Tarana;Burke;True
1725;Mia;Nacamulli;False
1726;Alejandro;Chaskielberg;False
1727;Gabby;Rivera;True
1729;Chad;Frischmann;True
1730;Nita;Farahany;True
1731;Hayley;Levitt;False
1732;Floyd E.;Romesberg;True
1733;Aparna;Mehta;True
1735;David;Cage;True
1736;Sebastien;de Halleux;True
1739;Arindam;Bhattacharya;False
1740;Frank;M????ller-Pierstorff;False
1741;Viola;Llewellyn;False
1742;A. Dara;Dotz;False
1743;Jim;Whitehurst;False
1744;Fran????ois;Candelon;False
1745;Alexander;Belcredi;True
1746;Jonathan;Butterworth;False
1747;Dawn;Wacek;True
1748;Teresa;Bejan;True
1749;Sana;Amanat;False
1750;Stan;Lee;False
1751;Michael;Uslan;False
1752;Willow;Wilson;False
1756;Alex;Edmans;True
1757;Jason;Jay;False
1758;Tamas;Kocsis;True
1760;Ashwini;Bhandiwad;False
1762;Mara;Mintzer;True
1763;Rene;Laufer;False
1764;??????zlem;Cekic;True
1765;Monica;Palacio;False
1767;Suzie;Sheehy;True
1769;Rusha;Modi;False
1770;Dolly;Chugh;True
1771;Brian;Olson;False
1772;David;Fleischer;False
1773;Finn;L????tzow-Holm Myrstad;True
1774;Graham;Allison;True
1775;Keith;Eggener;False
1776;Joan C.;Williams;False
1777;Fadi;Chehad????;True
1778;Brian;Avery;False
1779;Lauren;Esposito;False
1780;Rachel;Wurzman;True
1781;Shane;Wickes;False
1782;Alexis;Jones;False
1783;Charles C.;Mann;True
1784;A;Tribe Called Red;True
1786;Elizabeth;Streb;True
1787;Darieth;Chisolm;True
1788;Henrietta;Fore;True
1789;Andrew;Zimmerman;False
1790;Wanis;Kabbaj;True
1791;Bryan;Kett;False
1792;Leonora;Neville;False
1793;Vinay;Shandal;True
1794;Matt;Russo;True
1795;Gillian;Gibb;False
1798;Congrui;Jin;False
1799;Faith;Osier;True
1800;Kate;Darling;True
1803;David;Lang;True
1805;Kelly;Richmond Pope;True
1806;Chip;Conley;True
1807;Rebecca;Onie;True
1808;David;Korins;True
1810;Ashwini;Anburajan;True
1811;Alex;Honnold;True
1812;Mindy;Fullilove;False
1813;Michel;Dugon;True
1814;Camille A.;Brown;True
1815;Magatte;Wade;True
1817;Melinda;Briana Epler;True
1818;Christine;Porath;True
1820;Kristie;Overstreet;True
1821;Hany;Farid;False
1822;David;York;False
1823;Elise;Payzan-LeNestour;False
1824;Elena;Chavez;False
1825;Adam;Carroll;False
1826;Leila;Seth;False
1827;DeAndrea;Salvador;True
1828;Kim;Preshoff;False
1829;Liv;Boeree;True
1830;Bence;Nanay;False
1831;Isadora;Kosofsky;True
1832;Asali;DeVan Ecclesiastes;True
1833;Kym;Worthy;True
1835;Tracie;Keesee;True
1837;Tommy;McCall;True
1838;Paolo;Bortolameolli;False
1839;Catherine;Mohr;True
1840;Luke;Sital-Singh;True
1841;Chip;Colwell;True
1844;Niels;van Namen;True
1845;Kate;Stone;True
1846;Scott;Peeples;False
1847;Pat;Ferrucci;False
1848;Sian Leah;Beilock;True
1850;Simona;Francese;True
1851;The;Soul Rebels;True
1852;Tom;Griffiths;True
1853;Luhan;Yang;True
1855;Ghada;Wali;True
1856;Bob;Woodward;True
1857;Will;MacAskill;True
1858;Elise;LeGrow;True
1859;Alan;Lupack;False
1860;John;Bidden;False
1861;Ruchi;Shah;False
1862;Muslim;Sahib;False
1863;Yue Xiu;Lim;False
1864;Drew;Humphreys;False
1865;Robin;Hooker;False
1866;David;Farrell;False
1867;Derek;Banta;False
1869;Benedetta;Berti;True
1870;Noa;Kageyama;False
1875;Elizabeth;Waters;False
1876;Brandon;Rodriguez;False
1877;Hector;Lanz;False
1878;Heba;Shaheed;False
1880;Katherine;Hampsten;False
1881;Noah;Zandan;False
1882;Damon;Brown;False
1883;Andrew;Bastawrous;True
1884;Peter;Bohacek;False
1885;Trevor;Maber;False
1887;Pierre;Barreau;True
1888;Mark;Pollock;True
1889;Fred;Krupp;True
1891;Nikki;Clifton;True
1892;Nyle;DiMarco;False
1893;Ben;Cort;True
1896;Kate;Wagner;False
1897;Gregg;Garn;False
1898;Esther;Sullivan;False
1899;Steve;McCarroll;True
1900;Tammy;Lally;True
1901;Sunni;Patterson;True
1902;Alexandra;Sacks;True
1903;Francisco;D????ez-Buzo;False
1904;Halima;Aden;True
1906;Bur????in;Mutlu-Pakdil;True
1908;Nora;Atkinson;True
1909;Dread;Scott;True
1910;Elizabeth;Cawein;True
1911;Mary Lou;Jepsen;True
1912;Tanya;Khovanova;False
1913;Leticia;Gasca;True
1916;Jessica;Pryce;True
1918;Stephen;DeBerry;True
1919;Chetna Gala;Sinha;True
1920;;Yelle;True
1921;Walter;Hood;True
1922;Hasini;Jayatilaka;True
1923;Puqun;Li;False
1924;DK;Osseo-Asare;True
1925;Mary;Maker;True
1926;Tina;Seelig;True
1928;Sydney;Chaffee;True
1932;Shaylin;Schundler;False
1933;Hugo;Mercier;False
1934;Einav Zamir;Dembin;False
1935;Christoph;Niemann;True
1936;Ranveer;Chandra;False
1937;Bronwyn;King;True
1938;Janell;Hobson;False
1939;Supasorn;Suwajanakorn;True
1940;Christina;Wallace;True
1941;Ian;Strange;False
1942;Pratik;Shah;True
1943;Lucy;Marcil;True
1944;Tamekia MizLadi;Smith;True
1945;Anielle;Reid;True
1946;Professor Ian;Barnes;False
1948;Stephen;Webb;True
1949;Pablo;Santa Cruz;False
1950;Karla;Souza;False
1951;Lucas;Raspall;False
1952;Daniel;Molina;False
1953;Juan;L????pez-Aranguren;False
1954;Gabriel;Heras;False
1955;Carmen;Jim????nez Borja;False
1956;N????stor;Guerra;False
1957;Alberto;Gar????n;False
1958;Fernanda;Castillo;False
1959;Mikhail;Zygar;True
1960;Hern????n;Casciari;False
1961;Alba;Sotorra;False
1962;Kashmir;Hill;True
1965;Rebeca;Hwang;True
1967;Francisco;Samper;False
1968;Will;Marshall;True
1969;Renzo;Piano;True
1970;Lili;Haydn;True
1971;Elizabeth;White;True
1972;Jos???? Am????ricano N L F;de Freitas;False
1973;Dina;Katabi;True
1974;Dan;Gibson;True
1975;Dan;Knights;True
1976;Lina;Marieth Hoyos;False
1977;Kola;Masha;True
1979;Rebecca;Tarvin;False
1980;Sophie;Zadeh;False
1981;Jakob;Magolan;True
1982;Jennifer;Wilcox;True
1983;Steve;Boyes;True
1984;Lindsay;Malloy;True
1985;Alison;Ledgerwood;False
1986;Keiichiro;Hirano;False
1987;Lizzie;Vel????squez;False
1989;Penny;Chisholm;True
1990;Rodin;Lyasoff;True
1991;Gordon;Hamilton;False
1992;Travis;Rieder;True
1995;Karen J.;Meech;True
1996;"Jackie;""Gartner-Schmidt	 PhD"";";;
1997;Ian;Firth;True
1999;Caroline;Harper;True
2000;Joelle;Maletis;False
2002;James;Bridle;True
2003;Anna;Rothschild;True
2004;Tracey;McNamara;False
2007;Essam;Daod;True
2008;Douglas;Oliver;False
2009;Ann;Curry;False
2010;Poppy;Crum;True
2011;Frans;de Waal;True
2013;Gast????n;Acurio;True
2015;Katlego;Kolanyane-Kesupile;True
2016;Dr. Robert;Talisse;False
2018;Giada;Gerboni;True
2019;Max;Tegmark;True
2020;Sam;Rodriques;True
2022;Jason B.;Rosenthal;True
2024;Greg;Gage;True
2029;Heidi M.;Sosik;True
2030;Sophie;Scott;True
2031;Olga;Yurkova;True
2034;Yasmin;Green;True
2035;Stephen;Trzeciak;False
2036;Brett;Hennig;True
2037;Chera;Kowalski;True
2038;Oskar;Eustis;True
2039;Aaswath;Raman;True
2040;Lauren;Pharr;True
2041;tobacco;brown;True
2043;Hugh;Herr;True
2044;Anushka;Naiknaware;True
2045;Susan;Emmett;True
2046;Gene Luen;Yang;True
2047;Jeremy;Forbes;True
2048;Baroness Beeban;Kidron;True
2049;Madhumita;Murgia;False
2050;Marta;Peirano;False
2051;Stefaan;Verhulst;False
2052;Gaspard;Koenig;False
2054;Emily;Levine;True
2055;Michael;Hendryx;True
2056;Stephan;Trzeciak;False
2057;Kyle;Quinn;False
2058;Michael;Rain;True
2059;Ingrid Fetell;Lee;True
2060;Yuval Noah;Harari;True
2061;Helen;Gillet;True
2062;Nighat;Dad;True
2063;Robert;Neuwirth;True
2064;Kirsty;Duncan;True
2065;Rola;Hallam;True
2066;Sarah;Montana;False
2067;Kate;Raworth;True
2069;Thandiswa;Mazwai;True
2070;LB;Hannahs;True
2071;Simone;Giertz;True
2072;Sarah;Murray;True
2073;Sarah;Dudas;False
2074;Erricka;Bridgeford;True
2075;Priya;Vulchi;True
2076;Kevin;Etter;False
2077;Frances;Frei;True
2078;R????becca;Kleinberger;True
2079;Tania;Douglas;True
2080;Laura L.;Dunn;True
2081;John;Amory;True
2082;Eric;Berridge;True
2083;Steven;Pinker;True
2085;Qudus;Onikeku;True
2086;Glen;Henry;True
2087;Sarah;Donnelly;True
2088;Tracee Ellis;Ross;True
2089;Dayo;Ogunyemi;True
2090;Clemantine;Wamariya;True
2091;Gwynne;Shotwell;True
2092;Diane;Wolk-Rogers;True
2093;Zachary R.;Wood;True
2094;Nancy;Rabalais;True
2095;Mark;Tyndall;True
2096;Hannah;B????rckst????mmer;True
2097;Yasin;Kakande;True
2098;Mother;London;False
2099;Duncan;Cowles;False
2100;Aaron;Duffy;False
2101;Shane;Griffin;False
2103;Jaron;Lanier;True
2104;Malika;Whitley;True
2105;Lera;Boroditsky;True
2106;Jos????;Andr????s;True
2107;Tara;Houska;True
2108;Kasiva;Mutua;True
2109;Danny;Hillis;True
2110;Andrew;Dent;True
2112;;JR;True
2113;Karen;Armstrong;True
2114;Jamie;Oliver;True
2115;Sarah;Parcak;True
2116;Drew;Philp;True
2117;Irina;Kareva;True
2118;Anika;Hazra;False
2119;Raphael;Arar;True
2120;Christian;Picciolini;True
2121;Judith;Heumann;True
2122;Leo;Igwe;True
2123;Ndidi;Okonkwo Nwuneli;True
2124;Graham;Shaw;False
2125;Ashley;Graham;False
2126;Sam;Berns;False
2127;Cal;Newport;False
2128;Mel;Robbins;False
2129;Mariana;Atencio;False
2130;Erica;Stone;True
2131;Mennat;El Ghalid;True
2132;Vikram;Sharma;True
2133;Matthias;M????llenbeck;True
2134;Amishi;Jha;True
2135;;Sauti Sol;True
2136;Eve;Abrams;True
2137;Vittorio;Loreto;True
2138;Soka;Moses;True
2139;Bob;Stein;True
2140;Liz;Ogbu;True
2141;Adong;Judith;True
2142;Chris;Nowinski;True
2143;Sally;Kohn;True
2144;;Rei;True
2145;Hadi;Eldebek;True
2146;Emma;Rodero;False
2147;Isabel;Wilkerson;True
2148;Margaret Gould;Stewart;True
2149;David;Rockwell;True
2150;Isaac;Mizrahi;True
2152;Kyra;Gaunt;True
2153;Daniel;Engber;True
2154;Caroline;Weaver;True
2155;Michael;Bierut;True
2156;Daniel;Susskind;True
2157;Jacy;Reese;False
2158;Alvin;Irby;True
2159;Deanna;Van Buren;True
2160;Ik????;Ud????;True
2161;Sophie;Andrews;True
2163;Musimbi;Kanyoro;True
2164;Simone;Bianco;True
2165;Naomi;Klein;True
2166;Kaustav;Dey;True
2167;Petter;Johansson;True
2169;Minda;Dentler;True
2170;Bill;Bernat;True
2171;Felice;Belle;True
2172;Shameem;Akhtar;True
2173;Dustin;Schroeder;True
2174;Shawn;Martinbrough;False
2175;Wendy;Suzuki;True
2176;Chuck;Nice;True
2177;Raymond;Tang;True
2178;Ilona;Stengel;True
2179;Howard C.;Stevenson;True
2180;Tapiwa;Chiwewe;True
2181;Robert;Hakiza;True
2182;Tiffany Kagure;Mugo;True
2183;Nilay;Kulkarni;True
2184;Jason;Shen;True
2185;Margaret;Mitchell;True
2186;Tanya;Menon;True
2187;Amit;Kalra;True
2188;Rowan;Fitzpatrick;False
2189;Shad????;Zahrai;False
2190;Will;Jenkins;False
2191;Tomer;Garzberg;False
2192;Rach;Ranton;False
2193;Olivia;Tyler;False
2194;Michael;Mieni;False
2195;Linda;Zhang;False
2196;Hayley;Yeates;False
2197;"Alastair;""Neill""""	 "";";;
2198;Wal????;Oy????jid????;True
2199;Dixon;Chibanda;True
2200;Nina D????lvik;Brochmann;True
2201;Marco;Alver????;True
2202;Hays;Holladay;False
2203;Tanmay;Bakshi;False
2204;Robin;Hauser;False
2205;Rana;Novack;False
2206;Phil;Tetlow;False
2207;Natalie;Gunn;False
2208;;IN-Q;False
2209;;The Ferocious Few;False
2210;Eleftheria;Pissadaki;False
2211;Bruno;Michel;False
2212;Adam;Cutler;False
2213;Vinith;Misra;False
2214;Shoel;Perelman;False
2215;Robert;Prill;False
2216;Nir;Eyal;False
2217;Maria;Dubovitskaya;False
2218;Lloyd;Treinish;False
2219;Lisa-Marie;Johnston;False
2220;Kala;Fleming;False
2221;Jerry;Chow;False
2222;Jeannette;Garcia;False
2223;Jared;Kleinert;False
2224;Florian;Pinel;False
2225;Charlene;Li;False
2226;Eric;Mibuari;False
2227;Aaron;Horowitz;False
2228;Monika;Blaumueller;False
2229;Bhu;Srinivasan;True
2230;Mike;Sempert;False
2231;Marie;Wallace;False
2232;Lisa Seacat;DeLuca;False
2233;Kareem;Yusuf;False
